421	256	136	99
421	251	135	103
419	249	144	103
417	247	141	101
419	244	141	105
418	248	135	105
417	245	140	101
416	248	144	103
420	244	142	107
419	246	141	110
420	249	138	111
420	251	140	113
422	255	145	113
424	259	134	113
424	263	137	114
426	264	143	111
419	265	135	116
426	264	139	114
425	272	138	112
428	272	144	114
439	280	135	107
438	287	147	102
444	285	149	117
448	283	154	116
452	294	151	111
459	287	157	107
461	294	157	103
463	291	159	102
469	283	155	114
472	286	153	105
472	278	161	114
474	277	153	112
478	279	159	109
480	276	154	116
482	276	152	114
481	278	152	114
479	278	154	108
477	281	157	108
467	279	161	110
464	286	154	105
463	285	140	111
453	286	145	110
443	287	143	112
440	287	145	107
430	285	146	110
422	282	144	112
414	285	142	112
413	286	139	103
408	287	136	108
404	287	137	102
397	287	141	107
394	289	137	102
392	290	133	103
388	291	136	102
387	290	130	102
384	293	126	105
380	294	129	98
375	300	134	97
375	295	130	96
377	295	131	98
377	296	127	95
373	299	132	94
373	293	129	95
368	297	135	97
367	299	129	95
363	302	134	91
362	304	128	94
361	300	126	93
356	308	123	93
352	306	123	92
344	311	125	90
344	314	118	89
340	312	116	91
331	317	123	90
329	311	119	89
325	313	118	91
317	315	127	89
315	310	121	90
312	314	119	93
308	309	115	87
305	306	117	90
299	302	118	90
300	300	114	92
292	298	118	88
289	300	118	89
285	293	118	87
285	287	121	92
283	285	113	91
280	284	119	88
275	278	118	89
275	276	112	89
273	270	117	86
269	268	119	90
268	260	117	91
270	258	121	86
268	253	119	89
268	252	121	88
269	245	125	91
276	241	119	89
274	232	121	96
277	233	124	93
278	230	123	93
284	228	120	91
283	223	125	95
291	221	123	96
294	220	124	92
297	220	126	91
304	213	128	95
304	212	126	95
311	209	125	99
311	214	128	90
319	210	126	95
325	209	121	98
325	209	127	103
334	209	121	98
340	215	123	99
342	218	124	91
346	223	128	94
349	220	126	100
355	230	127	95
358	233	124	91
366	235	120	94
367	239	125	95
374	242	125	96
375	243	128	95
382	252	127	94
386	253	129	87
389	261	126	91
395	263	129	90
395	267	128	88
398	268	128	91
398	271	126	92
400	273	130	91
398	280	129	89
403	275	128	90
401	285	123	90
398	284	126	93
400	287	120	94
396	295	124	88
394	295	123	94
394	297	120	92
393	304	120	88
390	305	122	89
389	309	118	88
392	312	122	90
390	317	119	87
389	316	117	88
387	320	117	88
386	325	119	85
389	327	120	87
382	331	117	87
384	334	120	87
382	337	117	86
382	340	121	88
379	342	121	81
378	343	116	86
377	343	120	80
374	347	119	84
372	345	117	84
371	345	116	83
367	348	116	84
366	347	114	81
361	348	117	82
358	347	115	81
354	345	117	83
350	345	115	83
349	342	111	84
343	343	113	84
340	342	113	85
336	340	112	82
332	341	111	84
328	337	112	85
326	337	109	82
320	336	112	81
316	335	110	83
312	337	112	81
311	332	109	79
308	333	112	81
306	330	108	81
304	330	109	81
303	327	104	79
299	327	107	83
298	321	106	83
296	319	104	80
293	318	106	81
289	316	104	82
289	314	107	83
285	311	104	85
284	314	106	82
284	310	108	81
284	311	102	83
288	309	101	82
285	311	104	83
290	311	99	83
290	310	102	83
289	315	108	81
293	318	104	84
293	318	108	82
298	321	107	82
299	324	108	83
307	327	102	84
306	326	109	81
314	329	104	85
315	334	107	85
320	334	106	82
320	338	112	83
324	338	111	83
326	340	111	84
334	338	108	85
333	340	114	83
340	341	109	87
340	338	117	86
346	341	111	90
349	339	117	85
354	340	112	90
354	340	119	86
360	336	118	87
362	340	121	85
368	336	120	86
368	334	127	88
376	333	120	84
377	332	121	84
381	329	121	84
384	327	117	86
385	318	124	90
385	317	127	86
390	310	123	89
387	311	122	88
391	303	126	90
391	300	124	90
390	293	128	89
388	288	130	90
394	282	128	92
393	274	124	92
392	273	127	90
388	267	131	91
385	265	132	94
388	259	126	93
385	256	131	94
383	249	130	98
383	244	129	101
382	244	134	95
383	236	125	102
378	237	132	95
378	235	128	96
376	230	128	98
371	237	126	96
367	237	131	90
367	232	130	93
363	229	122	103
357	234	122	94
357	235	121	93
360	233	109	91
353	231	115	93
345	230	115	93
341	228	119	92
335	227	117	97
329	230	122	92
326	227	115	94
322	225	120	93
316	227	117	95
313	227	117	93
308	228	115	95
305	228	118	93
297	229	121	93
300	233	109	88
294	233	111	94
292	237	112	91
289	241	106	92
285	243	109	89
280	249	109	87
278	251	105	89
276	258	99	87
273	262	105	85
271	266	105	85
270	269	105	84
269	271	102	85
271	273	102	83
269	276	106	83
270	276	104	84
271	279	97	83
271	277	101	82
272	276	104	83
271	272	104	84
271	267	108	84
273	262	106	87
274	255	109	89
276	252	110	87
281	245	107	89
290	236	98	93
291	231	101	94
296	229	114	91
299	223	115	94
305	213	116	100
309	213	119	97
321	208	114	99
321	202	122	104
335	208	118	92
338	200	119	102
347	199	124	106
353	202	124	104
363	201	126	107
364	203	132	108
374	206	130	110
376	206	133	108
385	201	135	108
385	206	137	107
394	200	135	110
396	196	142	112
399	193	142	119
404	190	142	121
404	186	145	121
416	186	134	125
418	181	137	132
424	190	133	122
423	187	131	124
427	191	131	124
425	193	136	125
