133	215	63	257
132	225	62	245
128	228	69	223
129	237	70	198
128	248	69	189
129	248	69	181
130	248	68	178
131	249	66	183
132	244	66	184
129	252	69	182
131	251	67	176
132	251	65	172
130	261	68	164
130	258	68	165
130	255	69	170
130	248	68	180
132	250	65	173
134	262	61	162
134	259	62	163
130	263	69	160
131	262	67	158
133	265	64	155
133	262	65	159
133	264	65	154
132	266	64	156
132	259	66	161
131	259	68	162
132	269	66	149
132	271	65	147
134	268	62	151
132	265	66	155
131	261	68	160
131	259	66	163
131	262	67	158
129	257	71	166
135	259	61	163
132	264	65	156
132	259	66	162
133	262	64	160
131	261	67	162
132	250	65	176
132	242	62	187
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
134	259	62	175
126	259	69	166
141	262	59	154
138	258	58	163
135	262	60	161
134	256	62	167
134	262	61	159
130	257	68	167
130	254	68	171
129	246	70	183
128	248	71	179
133	249	63	176
135	247	60	176
133	250	64	173
131	253	67	172
130	262	68	162
131	267	65	156
133	273	63	147
130	280	66	140
133	289	60	131
130	283	66	136
130	294	64	125
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
136	303	50	116
135	303	53	115
133	301	56	119
134	297	57	122
134	288	59	133
132	289	62	131
129	275	68	146
131	271	67	150
128	261	72	164
132	258	68	165
128	260	75	161
129	256	73	170
128	253	74	174
126	247	78	180
126	255	79	174
126	247	81	180
127	263	76	160
130	260	73	163
128	252	72	175
130	247	68	180
131	254	69	167
130	251	68	171
133	252	64	169
131	256	68	165
133	258	65	162
131	254	67	169
132	256	65	166
133	249	64	176
131	255	68	169
132	253	66	169
132	259	66	162
132	263	66	157
135	263	61	155
133	260	63	160
134	255	62	168
133	254	63	170
131	259	66	166
135	247	62	178
132	252	65	174
134	251	64	172
137	258	58	168
131	254	67	174
129	260	68	165
128	264	70	161
134	271	60	152
137	262	60	162
141	269	53	153
147	264	46	160
143	260	52	167
134	257	60	188
124	256	74	192
122	252	79	199
125	253	77	207
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
121	221	69	217
126	228	69	209
126	232	73	201
127	245	70	181
131	257	63	169
130	250	71	176
128	243	77	184
130	245	71	181
131	241	69	188
128	240	76	191
128	241	79	184
128	249	75	179
133	246	64	182
131	243	67	186
132	244	67	185
