200	103	88	128
198	103	88	119
198	88	90	129
201	85	86	122
213	72	73	127
206	65	84	133
214	60	79	127
213	59	82	117
219	53	84	112
216	45	93	120
228	35	84	120
228	28	87	126
240	24	81	123
242	19	81	123
243	12	91	127
247	11	90	123
256	10	92	110
256	8	94	110
270	5	91	105
281	1	101	101
291	1	92	100
305	-1	90	99
303	-1	104	103
307	-1	105	101
337	0	91	102
352	1	80	103
371	4	66	103
383	8	51	101
389	8	56	110
399	13	46	111
408	15	43	120
409	19	46	121
414	35	47	119
417	38	42	122
420	55	42	120
418	61	47	122
423	74	39	126
394	73	41	128
420	96	41	128
392	95	43	123
413	116	44	118
410	120	42	120
399	143	40	111
398	139	45	116
389	143	41	117
384	147	47	121
369	150	54	129
365	155	54	127
350	158	61	117
330	159	79	114
330	161	62	105
311	160	78	110
308	156	67	109
305	153	68	117
277	147	91	112
265	145	98	108
260	137	94	113
259	134	94	110
250	129	90	114
250	125	86	115
241	116	87	120
241	116	80	116
233	106	79	118
231	103	77	117
217	96	88	118
217	91	85	116
213	82	84	118
211	75	86	123
212	69	79	121
208	66	84	123
200	65	89	124
195	65	93	125
199	67	89	119
197	67	93	123
200	66	90	126
195	65	97	130
197	67	98	127
197	69	102	125
194	68	117	128
192	71	124	125
193	71	130	119
195	73	135	124
190	75	144	117
186	75	157	120
181	73	169	124
177	62	182	146
178	66	194	142
170	65	204	144
179	61	201	145
173	68	214	132
172	65	222	146
191	59	212	148
171	62	244	155
173	60	256	155
186	57	252	163
165	67	286	141
79	74	262	139
90	68	268	145
180	67	291	145
85	68	312	138
165	63	321	153
146	69	339	148
73	66	322	152
162	68	345	160
102	77	415	165
91	72	441	180
91	71	450	230
101	54	453	287
105	59	455	279
120	40	425	291
147	52	380	296
129	40	402	291
162	61	360	278
159	51	354	270
130	16	374	287
172	54	325	291
172	-3	300	329
207	58	249	294
184	31	262	302
188	-3	247	300
204	47	227	295
213	10	224	283
220	39	201	308
189	-14	252	328
216	40	216	320
210	39	223	307
211	41	183	311
225	44	161	293
207	41	181	303
193	33	194	295
212	43	173	302
206	21	167	279
197	44	188	304
204	41	177	302
192	37	177	255
206	48	162	273
216	49	139	264
204	42	161	240
208	49	160	286
199	39	161	287
210	57	153	281
218	53	149	298
196	45	182	305
196	48	178	298
195	49	181	296
200	56	177	290
195	43	181	300
208	55	165	298
214	45	155	307
207	40	164	308
200	60	181	289
191	52	180	290
206	58	175	291
206	49	171	306
224	40	161	311
229	47	165	313
224	41	172	305
231	37	186	308
239	35	233	314
195	58	223	289
225	32	260	305
140	63	264	283
157	57	253	292
160	55	259	297
182	45	251	308
224	46	264	307
150	55	295	297
195	39	269	309
215	51	259	306
213	42	287	291
216	56	272	299
202	55	290	299
197	52	299	299
188	58	325	292
202	63	312	277
189	55	313	295
200	47	311	302
212	62	299	284
185	62	314	286
212	56	305	288
172	63	325	285
197	62	312	278
205	63	315	291
229	53	257	293
202	59	298	286
214	62	304	289
223	53	284	304
229	50	259	301
196	59	298	281
