346	265	52	84
354	263	35	87
353	264	35	89
353	263	34	95
354	262	34	93
351	265	37	90
346	267	41	97
347	267	39	92
351	267	35	93
344	267	45	94
348	268	37	89
347	267	41	96
347	266	38	98
348	266	38	93
349	266	38	88
347	270	40	90
348	268	38	93
351	264	36	95
348	265	39	91
356	265	29	88
353	263	34	84
357	264	30	93
350	262	37	98
357	262	33	90
355	259	34	100
356	260	35	102
356	257	34	102
357	261	34	103
357	258	35	99
350	257	41	105
358	257	32	102
366	257	24	93
368	254	24	87
363	253	29	78
359	256	32	76
354	261	39	74
358	254	36	71
354	256	40	81
361	259	32	84
364	253	28	80
361	257	32	84
357	257	36	74
358	260	37	79
357	263	39	88
364	259	35	83
369	260	32	79
376	257	25	81
378	266	29	89
367	262	34	80
374	261	30	73
376	258	25	75
375	257	27	78
357	270	30	86
356	260	35	89
354	257	44	80
360	258	44	74
364	257	37	63
361	260	38	70
361	270	36	68
365	259	31	73
358	256	37	76
364	257	31	82
364	250	32	80
367	256	31	78
364	252	31	77
364	252	31	79
360	254	36	78
357	257	39	75
359	255	37	76
362	254	34	69
360	255	35	71
359	260	35	73
360	254	35	71
363	254	30	79
359	254	33	81
360	243	33	85
358	247	34	86
357	253	35	82
357	255	34	84
358	242	34	87
358	253	35	80
362	259	34	72
364	255	32	71
363	256	30	78
351	257	23	77
346	257	26	79
339	259	26	77
333	260	27	73
332	259	29	77
321	256	35	83
321	260	37	76
316	257	37	79
324	278	45	78
292	255	42	77
0	0	0	0
274	279	50	69
273	284	56	66
274	288	49	59
273	295	54	55
275	288	53	47
264	295	58	35
268	298	55	29
271	297	50	30
273	297	49	31
268	297	55	33
270	297	51	32
266	298	47	28
267	298	49	30
268	290	48	38
271	292	46	35
271	294	45	35
267	295	42	32
250	269	45	30
258	273	40	31
272	283	37	32
257	282	41	42
274	290	39	41
276	293	34	41
262	271	39	36
272	285	39	44
274	271	30	49
272	271	32	53
272	274	35	52
271	279	34	51
275	269	32	48
271	265	35	55
269	265	36	65
268	259	36	70
265	254	41	75
262	247	48	86
270	257	37	83
266	250	43	73
256	248	49	80
266	240	46	85
265	249	42	84
268	245	40	85
