415	176	91	100
410	164	94	110
413	160	89	116
413	158	90	118
413	157	91	117
411	164	90	111
412	162	86	111
411	158	91	119
411	158	86	124
410	158	86	126
413	157	81	124
412	160	75	120
409	157	92	126
409	157	94	122
411	155	93	116
409	157	95	92
411	163	88	100
417	156	89	77
417	168	82	67
410	186	95	50
406	176	102	58
409	180	92	59
406	167	103	75
411	172	91	70
412	166	90	83
411	170	89	92
411	162	90	97
414	163	89	107
414	160	86	112
416	161	88	113
413	158	91	118
414	158	90	126
415	164	90	114
415	161	91	117
417	161	88	118
413	161	90	116
418	160	88	118
414	160	90	118
413	159	94	118
413	160	92	118
414	160	93	118
413	161	92	118
415	158	94	118
415	159	93	118
416	160	89	116
417	159	91	115
419	160	90	117
420	159	88	121
418	158	92	118
422	158	90	118
422	158	90	118
424	161	88	116
422	159	89	119
422	156	89	118
425	157	88	119
424	156	90	119
421	156	96	120
424	155	92	121
426	155	90	123
425	154	93	121
425	153	91	123
425	154	92	120
425	155	94	120
427	153	90	119
427	154	88	119
427	153	92	120
426	153	96	119
423	153	100	123
426	155	89	116
428	152	87	121
428	154	88	119
426	152	97	123
427	153	92	125
441	152	75	117
444	151	74	114
436	152	77	124
420	155	92	107
418	154	106	109
0	0	0	0
416	157	114	109
416	164	125	93
416	171	111	83
415	170	98	94
418	167	79	102
420	159	87	115
426	158	88	118
424	156	90	120
425	156	90	117
426	157	91	117
426	155	91	120
426	155	92	114
425	158	93	117
430	155	88	116
428	155	91	119
428	154	92	120
429	155	90	119
429	153	93	119
426	156	95	119
431	155	90	117
432	152	88	122
428	156	91	118
433	156	85	114
429	156	90	118
430	157	90	116
429	157	89	118
427	156	92	117
427	156	90	117
427	156	90	117
424	156	91	114
425	154	90	119
427	153	85	122
426	154	87	119
424	155	89	116
422	156	91	116
421	153	90	119
423	154	88	120
422	157	86	118
420	155	89	120
420	154	89	119
421	154	87	121
419	155	90	117
420	153	89	120
420	152	91	116
420	154	90	116
421	153	89	115
421	154	88	120
417	152	97	115
421	153	89	116
420	150	87	121
419	153	89	119
417	153	95	118
415	152	91	118
411	158	90	121
412	155	91	120
411	160	92	122
408	162	90	123
412	162	88	116
410	165	88	115
411	162	86	116
410	164	87	114
413	168	87	113
411	168	88	113
415	163	85	119
411	164	92	117
414	169	86	116
415	168	89	112
412	165	86	118
415	166	88	117
413	164	89	114
414	165	90	120
418	163	89	123
415	163	93	118
412	164	95	119
419	162	89	116
417	163	91	110
414	165	91	109
414	163	94	107
413	166	96	114
416	166	92	101
410	165	104	97
414	165	95	100
413	166	99	92
412	167	99	94
413	168	93	90
410	168	96	84
409	166	95	87
409	169	94	91
408	170	92	92
406	175	96	87
404	179	96	82
407	176	89	85
409	174	86	83
411	172	84	82
407	177	87	66
414	173	86	73
409	174	98	58
410	170	94	66
412	170	101	60
405	175	99	74
420	170	92	71
416	173	97	51
410	170	99	55
415	168	94	56
416	168	92	53
415	170	98	50
414	175	97	47
414	172	97	51
419	171	93	51
423	171	84	54
435	171	81	59
419	172	95	51
420	172	95	51
406	184	107	56
405	172	111	73
396	168	123	70
401	189	103	83
406	182	88	95
418	177	73	105
418	181	59	101
418	182	65	98
420	177	65	103
418	177	71	104
421	180	63	103
418	175	59	102
418	175	59	109
421	171	51	110
422	185	54	99
420	182	71	100
420	187	68	94
417	196	77	85
416	192	79	88
417	192	79	87
416	191	81	87
416	188	82	91
414	184	83	97
417	185	81	96
415	183	82	98
414	185	82	98
415	184	85	95
413	183	86	98
410	187	87	96
411	181	87	100
411	184	85	96
410	182	85	97
410	181	84	102
409	177	89	103
410	174	86	111
409	172	90	111
407	170	91	114
410	175	90	108
408	173	86	110
412	172	90	112
413	173	84	109
411	179	84	104
412	175	89	108
412	174	85	110
412	174	86	107
412	180	85	104
414	177	87	104
412	181	84	100
415	183	83	99
414	187	84	94
415	190	85	90
416	197	83	81
418	203	78	74
421	208	73	70
421	215	70	64
419	219	77	58
418	221	76	56
424	229	73	51
426	233	70	44
432	237	63	40
419	239	72	41
426	244	69	35
430	250	66	26
447	173	69	36
444	171	70	42
436	174	81	43
424	170	91	47
418	180	102	46
417	178	99	48
412	181	108	43
414	171	105	56
409	177	113	57
412	171	107	62
415	177	98	59
415	179	98	59
412	173	100	68
414	170	93	79
413	178	82	75
411	170	92	75
412	171	90	81
411	172	96	82
411	172	97	80
416	171	92	81
413	170	92	88
411	174	91	84
410	177	93	84
413	172	95	94
414	169	91	101
416	166	93	108
415	166	95	112
413	169	92	112
410	169	98	104
410	169	99	109
411	167	98	110
409	172	103	105
410	167	100	112
412	168	97	110
414	168	92	106
414	176	90	97
415	172	93	100
414	173	90	99
412	170	93	103
413	170	91	109
414	166	94	120
410	168	100	117
413	166	101	115
415	170	100	109
415	166	109	114
421	166	87	116
422	166	90	109
421	164	87	108
424	167	88	98
418	170	96	97
414	169	102	97
412	169	109	98
412	170	113	97
414	166	96	111
415	166	81	110
418	167	81	114
418	168	83	112
420	166	83	116
418	168	87	114
420	166	88	116
418	167	90	113
417	168	92	114
416	167	91	118
417	167	93	116
417	169	93	113
417	166	88	114
417	168	90	113
418	168	94	113
420	166	88	115
418	167	92	115
418	169	91	110
419	167	89	114
417	166	92	116
420	167	91	117
418	168	92	114
420	165	89	118
419	167	94	114
419	169	93	111
418	167	93	115
421	167	93	113
419	168	90	117
421	168	88	114
422	168	89	116
418	167	92	114
420	169	93	111
418	168	92	116
420	168	91	112
420	170	88	114
419	169	90	110
420	170	89	112
421	169	90	112
420	169	90	114
420	169	88	113
419	167	93	116
422	166	90	117
421	168	88	117
420	168	91	116
420	166	90	114
419	168	88	117
418	164	91	118
420	164	87	122
418	166	89	114
417	165	91	120
417	166	89	116
417	169	89	113
416	162	91	121
415	162	91	116
413	161	87	110
412	159	88	115
409	155	89	110
403	156	91	114
400	151	89	114
392	148	96	118
387	141	94	121
381	135	97	124
368	133	99	122
355	128	102	125
347	125	102	122
338	120	98	130
328	120	101	127
319	114	96	133
311	113	96	134
298	113	99	137
297	110	97	139
282	110	107	138
280	113	103	138
275	106	108	147
275	108	104	137
273	104	105	143
270	99	107	148
267	101	110	146
266	101	109	147
