174	269	78	202
170	266	92	210
173	261	89	217
177	261	82	204
175	260	88	220
177	260	82	216
181	263	75	205
180	261	82	217
182	267	75	206
185	257	78	220
185	254	83	223
196	249	72	230
197	252	72	220
201	251	67	225
201	250	70	227
207	251	66	226
208	259	63	219
210	257	63	219
215	259	57	220
220	257	56	220
220	264	58	213
227	263	55	215
228	257	58	220
235	269	55	208
238	268	56	202
242	270	59	198
249	263	55	213
251	268	51	207
256	273	52	196
260	273	46	184
262	277	46	172
262	280	49	166
264	282	49	167
265	282	51	166
267	280	52	170
267	282	57	166
271	278	55	168
271	282	63	158
275	281	63	163
277	273	67	169
277	279	69	164
278	275	76	164
279	280	75	156
281	278	76	162
283	290	73	146
284	278	79	157
283	279	81	158
280	286	85	152
284	285	82	151
286	275	83	165
283	276	85	168
285	277	81	170
288	270	80	165
287	274	84	165
284	275	84	174
284	272	84	170
286	278	82	163
281	279	89	164
283	273	88	169
284	273	83	170
283	277	82	167
287	270	79	174
284	273	83	172
283	275	85	167
285	280	79	163
282	270	87	173
283	277	85	162
281	280	87	165
283	280	84	155
282	283	82	154
281	279	89	156
278	278	92	164
284	272	84	161
281	272	87	171
282	278	88	163
284	271	87	165
287	271	82	174
288	272	78	187
288	268	81	176
287	276	79	167
286	273	88	165
286	277	84	160
289	272	82	163
291	278	78	158
295	270	79	165
290	273	83	164
291	271	80	177
297	266	73	182
296	271	73	168
298	273	64	164
301	275	50	168
297	280	34	156
0	0	0	0
0	0	0	0
0	0	0	0
315	287	38	159
306	293	53	151
300	283	59	162
296	273	75	168
297	274	74	169
300	267	67	177
299	277	61	173
301	280	47	160
0	0	0	0
0	0	0	0
305	271	45	167
0	0	0	0
0	0	0	0
313	274	58	157
297	281	75	153
294	272	77	172
294	270	78	172
292	279	80	160
292	272	84	162
294	275	79	165
292	268	82	171
297	268	78	173
293	270	82	172
292	270	82	175
296	265	79	172
295	267	77	178
294	269	78	168
291	272	82	167
293	267	80	173
291	276	82	161
294	271	76	164
296	270	77	171
300	266	75	169
299	269	75	167
299	270	75	172
298	270	76	159
299	267	75	169
300	266	73	178
299	272	73	173
300	269	74	169
294	279	81	156
304	275	66	170
304	268	67	175
305	271	65	179
304	269	68	171
303	271	71	172
305	265	68	178
