349	269	200	117
348	266	204	116
354	270	193	113
357	265	195	115
352	269	200	120
358	263	191	118
359	264	191	125
361	258	190	126
360	251	194	132
360	259	194	129
359	251	201	134
359	255	196	133
360	244	199	133
362	250	196	140
362	247	197	135
362	238	204	138
360	237	202	144
368	232	194	147
370	232	195	142
368	227	199	151
368	222	205	149
369	221	206	154
371	213	209	157
368	226	199	155
378	219	198	154
373	216	203	158
377	205	209	164
374	200	208	171
376	199	198	171
382	194	200	176
379	194	202	165
383	190	196	177
380	192	191	175
386	192	196	172
378	193	201	180
387	190	193	176
387	188	195	177
395	181	191	177
395	177	191	180
399	178	192	180
395	174	198	179
392	173	201	183
399	177	200	180
401	172	195	181
403	174	202	181
400	172	204	182
403	168	203	186
403	175	215	180
412	174	207	182
406	171	210	184
409	165	211	190
417	165	193	188
422	164	192	192
408	163	215	189
414	161	208	193
415	163	208	187
416	166	211	185
415	166	205	186
415	168	208	185
417	170	205	182
414	173	209	179
412	176	213	177
418	175	214	174
429	173	204	174
428	176	202	163
425	168	209	165
431	170	201	161
429	177	206	139
423	181	210	139
427	180	203	155
435	186	199	148
438	183	195	153
434	186	199	152
434	191	199	147
433	195	201	142
436	196	196	145
437	192	195	151
436	181	199	160
447	171	191	165
440	162	199	180
445	167	187	171
439	160	199	176
439	165	195	176
451	163	184	177
440	157	194	186
460	178	176	154
456	171	184	159
452	171	183	170
461	176	173	159
450	178	190	146
460	176	178	150
462	175	174	151
458	171	179	146
448	170	191	137
463	139	177	175
452	131	182	177
461	138	175	183
466	127	168	203
461	131	172	197
465	127	169	201
464	127	170	202
460	141	172	184
466	147	170	183
463	140	171	200
460	160	173	173
466	172	174	160
456	180	182	156
472	178	168	165
460	172	176	181
468	168	167	178
469	178	168	161
469	180	169	157
458	171	180	172
462	167	176	177
472	170	166	170
464	174	172	147
465	169	171	146
467	163	173	169
471	169	163	149
474	170	164	150
470	172	169	155
474	168	161	172
465	175	171	153
452	172	189	174
453	166	187	179
469	155	168	191
442	145	195	203
456	152	178	189
459	170	176	163
461	168	181	175
475	169	160	169
479	174	157	155
481	174	155	165
486	181	148	146
483	182	153	167
483	189	154	152
484	195	153	140
492	191	140	163
489	185	145	165
486	186	151	163
482	178	155	168
480	181	157	157
482	175	153	173
486	181	151	161
486	186	150	143
485	184	151	163
484	191	152	157
488	190	147	166
483	182	153	166
483	178	152	163
480	176	157	178
477	180	161	163
474	180	163	159
479	183	158	143
469	179	170	164
472	184	165	144
463	180	174	165
464	185	174	164
463	184	172	157
467	178	172	165
476	192	161	148
469	184	168	157
483	187	153	163
478	180	158	166
482	181	155	160
476	181	161	159
482	191	156	132
482	201	158	116
480	194	159	125
486	202	152	119
485	208	154	108
483	206	155	109
491	207	153	101
481	204	163	106
484	203	154	115
488	201	151	129
487	196	151	125
481	197	158	111
481	199	159	112
479	195	158	115
477	187	162	129
480	182	158	134
475	184	164	145
478	183	158	134
477	185	161	128
479	184	162	120
481	187	156	130
479	187	158	128
480	189	157	129
477	186	158	122
480	185	151	135
475	185	160	136
474	179	159	129
473	184	158	128
475	184	156	134
466	181	163	126
465	184	161	130
468	185	154	120
468	189	152	123
464	188	148	117
457	187	162	124
449	181	162	128
446	182	161	131
443	182	160	124
437	184	167	127
434	182	165	127
426	175	174	144
432	179	154	126
432	183	153	128
427	183	161	140
420	181	169	129
414	176	173	144
407	173	169	144
406	173	171	140
402	172	167	158
396	166	170	151
388	166	181	155
392	169	166	157
390	170	169	140
379	167	182	162
380	165	171	155
369	166	187	167
378	165	164	159
367	167	174	169
369	162	169	165
355	165	174	175
361	164	174	169
362	168	165	164
360	169	158	159
352	166	171	162
359	164	153	162
354	165	157	178
352	170	157	156
340	172	168	165
346	172	160	161
338	173	163	147
329	170	171	163
326	173	163	160
327	171	152	163
320	168	153	158
313	170	149	164
312	172	146	151
306	172	148	151
297	165	158	180
300	172	145	166
291	171	146	161
287	172	144	142
274	171	145	137
263	172	155	137
255	175	162	140
252	169	166	145
245	168	164	151
242	165	169	161
240	165	160	162
223	170	171	139
227	174	173	146
220	165	176	159
211	167	173	164
210	168	169	158
203	171	174	150
203	173	173	152
206	171	163	148
187	168	179	152
170	159	191	182
186	159	168	177
165	162	189	169
155	163	186	169
174	165	163	168
161	161	171	174
147	163	182	170
158	167	170	165
147	159	170	172
151	159	171	182
149	165	164	167
147	166	160	166
141	162	162	173
135	167	169	164
130	157	169	171
129	167	161	158
125	166	164	152
118	166	170	165
118	169	161	158
113	167	164	153
111	171	162	152
110	169	165	153
112	175	158	140
101	171	164	153
92	170	176	156
92	169	177	157
91	172	175	154
87	169	171	157
79	166	177	168
84	161	169	168
81	168	171	159
77	169	170	161
77	166	167	163
73	170	174	159
75	171	163	156
73	166	165	161
73	169	165	156
69	168	166	159
72	173	163	149
70	168	171	159
71	165	160	161
72	166	162	159
73	171	156	157
72	169	162	152
70	172	158	153
72	173	163	149
71	168	161	158
72	172	155	152
75	174	151	151
73	176	164	142
70	170	167	158
72	172	163	155
75	167	164	157
72	165	163	162
70	164	183	161
75	162	170	161
76	159	162	162
76	152	176	172
79	145	180	184
82	155	174	178
98	147	158	169
102	130	164	183
103	132	170	189
100	137	169	183
103	133	165	189
97	137	172	185
84	129	185	190
102	132	161	186
109	135	154	179
109	128	155	183
113	128	151	181
112	125	161	186
116	140	152	174
115	144	156	168
112	147	162	165
118	139	156	175
113	152	158	163
123	128	142	189
121	130	150	184
126	128	139	186
129	124	141	196
138	130	123	191
141	147	118	173
145	154	114	165
143	122	116	184
142	116	114	189
147	128	107	177
150	134	117	167
151	143	112	160
157	151	106	153
155	120	111	179
171	113	105	186
171	119	104	185
170	113	99	185
170	113	101	185
171	115	99	183
172	119	97	181
172	115	103	185
174	122	97	180
174	122	103	183
175	122	101	185
180	123	111	186
184	136	115	168
188	125	117	179
189	126	125	177
193	120	129	179
197	121	126	174
196	120	132	176
203	118	118	179
202	118	118	170
202	114	117	171
199	126	128	165
198	125	130	173
202	116	126	182
