283	154	89	75
283	166	84	75
278	179	89	71
282	177	84	72
283	174	83	66
278	156	86	75
267	150	84	70
239	126	84	71
217	115	86	72
192	95	91	77
185	64	92	73
181	49	91	80
168	36	98	79
253	29	96	79
271	56	89	82
305	83	88	80
334	99	88	78
358	94	88	76
386	93	91	77
409	74	93	81
442	60	93	83
462	72	92	83
443	79	94	81
420	82	93	80
384	66	91	80
356	53	92	78
339	44	91	79
307	43	91	74
278	31	89	77
234	67	89	72
222	24	92	83
209	23	93	81
202	27	91	81
196	24	94	80
189	41	93	78
178	64	93	81
183	88	91	75
191	119	92	76
201	156	91	74
202	184	85	71
181	157	89	73
174	142	88	72
177	150	85	75
183	149	88	74
186	162	91	73
188	167	92	77
189	173	85	72
180	186	91	72
173	186	98	70
180	182	93	73
184	179	88	71
183	169	89	72
187	160	90	71
178	138	94	65
176	130	90	62
173	132	92	67
175	132	96	70
175	122	94	76
175	122	93	78
176	120	90	89
182	120	79	89
163	116	88	96
165	111	84	99
167	113	83	93
173	116	85	85
191	105	88	95
192	104	94	88
188	103	98	84
185	92	96	84
183	85	88	81
187	81	96	78
207	75	82	86
214	75	86	91
190	76	80	82
183	71	81	78
231	68	82	70
249	65	81	77
241	74	86	78
234	84	88	83
225	70	86	81
288	27	97	80
276	14	106	91
283	15	105	83
141	68	108	71
141	73	91	76
145	69	83	81
142	68	86	79
143	67	84	80
135	59	88	87
131	60	104	91
135	66	103	90
143	73	98	86
147	73	92	86
142	76	110	89
136	71	126	93
134	78	133	91
123	84	139	80
117	82	143	91
118	80	144	99
112	74	141	104
120	79	130	103
129	85	118	95
131	76	105	99
151	78	92	95
169	88	77	95
161	107	75	83
135	111	79	90
108	107	85	88
84	97	80	88
69	86	77	91
62	76	80	99
77	72	88	101
121	68	97	110
159	74	90	116
170	73	96	120
177	59	90	120
168	34	92	132
169	24	89	141
179	26	92	150
189	28	89	151
88	-33	100	144
110	-24	114	135
131	-18	129	115
148	-11	124	105
126	3	127	102
127	16	121	105
133	30	115	103
134	38	115	109
122	48	131	125
120	37	119	105
123	43	115	110
119	46	115	120
122	64	122	121
125	43	111	131
126	44	106	137
124	53	103	130
125	51	98	133
130	54	86	134
135	50	85	134
136	47	97	126
162	42	81	107
166	37	86	99
185	37	95	110
181	33	100	118
170	28	106	131
171	21	101	128
87	-1	126	130
90	-2	130	138
95	-6	124	142
95	1	128	143
97	0	125	150
91	14	136	135
105	15	116	129
110	17	110	135
100	14	124	139
96	4	126	144
92	5	126	119
97	2	121	117
105	1	121	133
105	1	120	129
106	4	116	133
108	2	113	140
111	2	116	146
108	8	116	147
93	12	114	145
72	12	125	152
